TIMESTAMP|QUEUE_TIME_MS|PROCESS_TIME_MS|PROCESSOR_UUID|PROCESSOR_NAME|COMPONENT|RELATIONSHIP|PG_UUID|PG_NAME|LOG
2025-08-26 12:43:14,592|6|0|528a2606|mPOS?|ROA|mPos|d95f748e|Process Attributes|
2025-08-26 12:43:14,609|17|0|6376e3d5|Convert map.entry to JSON map|EGS|success|d95f748e|Process Attributes|
2025-08-26 12:43:14,624|15|0|8aa42c3a|Get MSISDN and ICCID|EJP|matched|d95f748e|Process Attributes|
2025-08-26 12:43:14,642|17|0|de26a5be|Find user id by user name|ESQLR|pre|d95f748e|Process Attributes|
2025-08-26 12:43:14,644|19|1|de26a5be|Find user id by user name|ESQLR|success|d95f748e|Process Attributes|
2025-08-26 12:43:14,649|5|0|fb4c7f44|Valid Request?|ROA|matched|d95f748e|Process Attributes|
2025-08-26 12:43:14,703|28|0|9cdcb27b|Background or Manual?|ROA|Background|a5a64f30|Inspect Request|
2025-08-26 12:43:14,762|27|0|2d2d3a2e|Find Trx(Status) by ID|ESQLR|pre|e9b70217|Background Check Status|
2025-08-26 12:43:14,768|33|6|2d2d3a2e|Find Trx(Status) by ID|ESQLR|success|e9b70217|Background Check Status|
2025-08-26 12:43:14,769|37|0|84110182|mPOS?|ROA|mPos|99c6a348|Pure Check Status|
2025-08-26 12:43:14,781|11|5|f4699748|Update LAST MPOS CHECK SATUS and increment number of retries|PSQL|success|99c6a348|Pure Check Status|
2025-08-26 12:43:14,827|10|0|bda9aa17|Derive TrxStatus Name|UA|success|2ac9d5b0|Call Result Code Mapping|
2025-08-26 12:43:14,867|4|0|aa3ad5fe|Rejected or Blocked?|ROA|REJECTED_BLOCKED|49ee59bd|Find Rejected Reasons|
2025-08-26 12:43:14,881|13|0|7622a04c|Load CMS Message Array|ESQLR|pre|49ee59bd|Find Rejected Reasons|
2025-08-26 12:43:14,908|17|27|7622a04c|Load CMS Message Array|ESQLR|success|49ee59bd|Find Rejected Reasons|
2025-08-26 12:43:14,961|53|42|9d64864c|Set reasonTypeIds / reasonComments|EGS|success|49ee59bd|Find Rejected Reasons|
2025-08-26 12:43:14,992|14|0|d273acca|Set Success Response Attributes|UA|success|d10115d1|Prepare JSON Reponse|
2025-08-26 12:43:15,028|26|0|e045418b|Fetch Custom Message|ESQLR|pre|86aedaec|Fetch Custom Message|
2025-08-26 12:43:15,032|1|4|e045418b|Fetch Custom Message|ESQLR|No Record Found|86aedaec|Fetch Custom Message|
2025-08-26 12:43:15,036|4|0|32cb48e8|Default Message|UA|success|86aedaec|Fetch Custom Message|
2025-08-26 12:43:15,077|32|0|fa39ee65|Prepare JSON Response|RT|success|d10115d1|Prepare JSON Reponse|
2025-08-26 12:43:15,105|12|0|aebf7762|POJO or JSON?|ROA|unmatched|134df6e3|Convert Response|
